AccountID,AccountName,Region,ClusterName,ClusterVersion,InstanceID,Current_AMI_ID,Current_AMI_Publication_Date,AMI_Age(in days),OS_Version,InstanceType,NodeState,NodeUptime,Latest_AMI_ID,New_AMI_Publication_Date,PatchPendingStatus,NodeReadinessStatus,Cluster_Compliance,Audit_Timestamp
175504091457,mmpay-qa,us-east-2,mmpay-qa-global,1.34,i-0084fd40da4b348ea,ami-0341c526b47eb5b86,20/11/25,94,Amazon Linux 2023,m7i-flex.2xlarge,running,74 days 7 hours,ami-06166778931250224,10/02/26,1,N/A,1,23/02/26
175504091457,mmpay-qa,us-east-2,mmpay-qa-global,1.34,i-0afbf4e08b1a6dca9,ami-0341c526b47eb5b86,20/11/25,94,Amazon Linux 2023,m7i-flex.2xlarge,running,74 days 7 hours,ami-06166778931250224,10/02/26,1,N/A,1,23/02/26
175504091457,mmpay-qa,us-east-2,mmpay-qa-global,1.34,i-0de756b780909c61e,ami-0341c526b47eb5b86,20/11/25,94,Amazon Linux 2023,m7i-flex.2xlarge,running,74 days 7 hours,ami-06166778931250224,10/02/26,1,N/A,1,23/02/26
175504091457,mmpay-qa,us-east-2,mmpay-qa-global,1.34,i-012a2b632b1821620,ami-0341c526b47eb5b86,20/11/25,94,Amazon Linux 2023,m7i-flex.2xlarge,running,74 days 7 hours,ami-06166778931250224,10/02/26,1,N/A,1,23/02/26
175504091457,mmpay-qa,us-east-2,mmpay-qa-global,1.34,i-0f68db7f537b3b2a3,ami-0341c526b47eb5b86,20/11/25,94,Amazon Linux 2023,m7i-flex.2xlarge,running,74 days 7 hours,ami-06166778931250224,10/02/26,1,N/A,1,23/02/26
175504091457,mmpay-qa,us-east-2,mmpay-qa-global,1.34,i-06678830602452cc0,ami-0341c526b47eb5b86,20/11/25,94,Amazon Linux 2023,m7i-flex.2xlarge,running,74 days 7 hours,ami-06166778931250224,10/02/26,1,N/A,1,23/02/26
175504091457,mmpay-qa,us-east-2,mmpay-qa-global,1.34,i-06e3f22a62ff6bb83,ami-0341c526b47eb5b86,20/11/25,94,Amazon Linux 2023,m7i-flex.2xlarge,running,74 days 7 hours,ami-06166778931250224,10/02/26,1,N/A,1,23/02/26
175504091457,mmpay-qa,us-east-2,mmpay-qa-global,1.34,i-06b97820a69e3cf7a,ami-0341c526b47eb5b86,20/11/25,94,Amazon Linux 2023,m7i-flex.2xlarge,running,74 days 7 hours,ami-06166778931250224,10/02/26,1,N/A,1,23/02/26
175504091457,mmpay-qa,us-east-2,modmed-mmpay-uat-global-eks,1.34,i-017fe3834893e641e,ami-06166778931250224,10/02/26,12,Amazon Linux 2023,m5.2xlarge,running,4 days 18 hours,ami-06166778931250224,10/02/26,0,N/A,1,23/02/26
175504091457,mmpay-qa,us-east-2,modmed-mmpay-uat-global-eks,1.34,i-07fe75e10c55947b5,ami-06166778931250224,10/02/26,12,Amazon Linux 2023,m5.2xlarge,running,4 days 18 hours,ami-06166778931250224,10/02/26,0,N/A,1,23/02/26
175504091457,mmpay-qa,us-east-2,modmed-mmpay-uat-global-eks,1.34,i-05f38dcc375cc9dfa,ami-06166778931250224,10/02/26,12,Amazon Linux 2023,m5.2xlarge,running,4 days 20 hours,ami-06166778931250224,10/02/26,0,N/A,1,23/02/26
175504091457,mmpay-qa,us-east-2,modmed-mmpay-uat-global-eks,1.34,i-0f5fbb4b77e159b93,ami-06166778931250224,10/02/26,12,Amazon Linux 2023,m5.2xlarge,running,4 days 18 hours,ami-06166778931250224,10/02/26,0,N/A,1,23/02/26
175504091457,mmpay-qa,us-east-2,modmed-mmpay-uat-global-eks,1.34,i-0d5d34845c05203a7,ami-06166778931250224,10/02/26,12,Amazon Linux 2023,m5.2xlarge,running,4 days 18 hours,ami-06166778931250224,10/02/26,0,N/A,1,23/02/26
175504091457,mmpay-qa,us-east-2,modmed-mmpay-uat-global-eks,1.34,i-07a64a88f8bb8de5a,ami-06166778931250224,10/02/26,12,Amazon Linux 2023,m5.2xlarge,running,4 days 18 hours,ami-06166778931250224,10/02/26,0,N/A,1,23/02/26
175504091457,mmpay-qa,us-east-2,modmed-mmpay-uat-global-eks,1.34,i-05c668b4993ad4860,ami-06166778931250224,10/02/26,12,Amazon Linux 2023,m5.2xlarge,running,4 days 18 hours,ami-06166778931250224,10/02/26,0,N/A,1,23/02/26
175504091457,mmpay-qa,us-east-2,modmed-mmpay-uat-global-eks,1.34,i-07f6bdd84fdfb85c9,ami-06166778931250224,10/02/26,12,Amazon Linux 2023,m5.2xlarge,running,4 days 18 hours,ami-06166778931250224,10/02/26,0,N/A,1,23/02/26
175504091457,mmpay-qa,us-east-2,modmed-mmpay-uat-global-eks,1.34,i-01d6d41a8bb386eae,ami-06166778931250224,10/02/26,12,Amazon Linux 2023,m5.2xlarge,running,4 days 18 hours,ami-06166778931250224,10/02/26,0,N/A,1,23/02/26
175504091457,mmpay-qa,us-east-2,modmed-mmpay-uat-global-eks,1.34,i-04d1c2711e44adb6d,ami-06166778931250224,10/02/26,12,Amazon Linux 2023,m5.2xlarge,running,4 days 20 hours,ami-06166778931250224,10/02/26,0,N/A,1,23/02/26
212055980189,global-mmk8s,us-east-2,modmed-ops-global,1.34,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,1,23/02/26
212055980189,global-mmk8s,us-east-2,modmed-ops-global-b,1.34,i-0e0a694c133a627c4,ami-0341c526b47eb5b86,20/11/25,94,Amazon Linux 2023,m7i-flex.4xlarge,running,81 days 15 hours,ami-06166778931250224,10/02/26,1,N/A,1,23/02/26
212055980189,global-mmk8s,us-east-2,modmed-ops-global-b,1.34,i-00c9cc7f0c20ced97,ami-0341c526b47eb5b86,20/11/25,94,Amazon Linux 2023,m7i-flex.4xlarge,running,81 days 15 hours,ami-06166778931250224,10/02/26,1,N/A,1,23/02/26
212055980189,global-mmk8s,us-east-2,modmed-ops-global-b,1.34,i-0d36655e3d7ac1158,ami-0341c526b47eb5b86,20/11/25,94,Amazon Linux 2023,m7i-flex.4xlarge,running,81 days 16 hours,ami-06166778931250224,10/02/26,1,N/A,1,23/02/26
212055980189,global-mmk8s,us-east-2,modmed-ops-global-b,1.34,i-08346a876cb415c08,ami-0341c526b47eb5b86,20/11/25,94,Amazon Linux 2023,m7i-flex.4xlarge,running,81 days 16 hours,ami-06166778931250224,10/02/26,1,N/A,1,23/02/26
212055980189,global-mmk8s,us-east-2,modmed-ops-global-b,1.34,i-0e59bb8ddeab07b8f,ami-0341c526b47eb5b86,20/11/25,94,Amazon Linux 2023,m7i-flex.4xlarge,running,81 days 16 hours,ami-06166778931250224,10/02/26,1,N/A,1,23/02/26
212055980189,global-mmk8s,us-east-2,modmed-ops-global-b,1.34,i-011d5493fe3346f52,ami-0341c526b47eb5b86,20/11/25,94,Amazon Linux 2023,m7i-flex.4xlarge,running,81 days 16 hours,ami-06166778931250224,10/02/26,1,N/A,1,23/02/26
